,closest_comercial,closest_primary,closest_secondary,closest_mall,closest_mrt
0,3.342136748341526,0.2745279379207426,0.1825624527409484,0.6200661516479861,0.5735669280056614
1,2.388871679837986,0.12281953137803281,0.2903313706146948,0.55170555963158,1.7288950279847584
2,2.159421532564713,0.8885099381298963,0.8915309348460825,0.8225178039025526,1.3152564309450319
3,1.6059488645092077,1.0861518444667237,1.1024755846956944,0.9078450805130888,0.7238853301692189
4,1.8644124555078083,0.4647442009001718,1.5426488541371086,0.42896095999458,0.370021699633321
5,2.2279522552561684,0.38560652617542673,1.4800259613992413,1.3959513888498498,1.3304479014905077
6,1.4226624320899635,0.2466281330962851,1.2797497197982826,0.4140090620880431,0.40060816971559593
7,4.0138951327002115,1.0329593244128403,2.363356029772539,0.7894805725770403,0.7263574533891516
8,2.032362953219542,1.1041850099452764,0.7519649553688941,1.0700131710609646,0.5024255727745687
9,1.4838785078494223,1.2221135400366376,0.8832528985726543,0.8409736569084381,0.7422298115143062
10,2.638948294055066,0.5283649148089715,0.34173291450508575,1.7945584847373262,0.5706174172311359
11,1.8617658020350676,0.47377345282997296,0.5012047868674417,1.7421470525192149,0.6589949411986342
12,2.2279522552561684,0.38560652617542673,1.4800259613992413,1.3959513888498498,1.3304479014905077
13,2.369081394622247,1.0058510022122897,0.33674618307596793,1.0853974193219795,0.1784035776976268
14,2.1086569962906263,1.258328885098133,0.656897219038514,1.3125693430341108,0.9354159473160131
15,3.9531939509012366,0.4084916626895409,0.3652159711175805,0.4995794986350612,0.48388370713494566
16,0.5916040684191531,0.3360275311941061,0.47370032481464525,0.2796201332717357,0.5423898068192496
17,1.6918026216570565,0.651537706028388,1.3393883799092394,0.18970656670403793,0.23648667753681496
18,1.189876193475277,1.0654525811239124,1.67888310271802,0.38890823448999995,0.4116543568903019
19,2.538459317115162,0.3346289225192509,0.3508383446714546,0.18447817141315692,0.4312087686720097
20,0.8385847129538736,1.394613296383463,0.5563720353946683,0.8721365898495775,0.9040641497394813
21,2.2535469802455603,0.7174355022775697,1.084065110197754,0.4427004366799908,1.6959052811393718
22,0.7637263440864034,0.4169044426611574,0.9580593337838234,0.6341447861469958,0.17845366219095618
23,0.8039149050258539,0.39195462377568013,0.2521612296009624,0.8359411892716965,0.8390915934284437
24,2.460149448741079,0.5243331013488827,1.0767407332561845,2.3378580891481966,0.04094345561908406
25,0.15723220719652073,0.34373951785391593,0.5627237591752741,0.2126858090393864,0.2513503749966011
26,1.9415959190064227,0.997606994759252,0.567502842005532,1.0008302091321626,0.969396354856356
27,0.9269934947004801,0.4858178918109036,0.4003942425091371,0.9103943267353106,0.18022170722785721
28,1.678327977295549,1.3397577989487195,1.4467958065983892,0.2848682375223141,0.6542704619648994
29,1.189876193475277,1.0654525811239124,1.67888310271802,0.38890823448999995,0.4116543568903019
30,1000.0,1000.0,1000.0,1000.0,1000.0
31,0.8086459323834814,0.6835709780937647,0.9717802773620013,0.5288734785267426,0.40299386101618945
32,3.3723398465324874,0.0,0.9243714535089047,0.8348548073842548,1.2134900708629086
33,2.128154436630565,1.3374975973707046,1.0798525232122436,1.5508214263514657,0.9771979653557551
34,2.128154436630565,1.3374975973707046,1.0798525232122436,1.5508214263514657,0.9771979653557551
35,2.931708276640411,0.30467451626492675,0.32365819362682136,0.7746421695941756,1.2481379167309066
36,0.6032975498644966,0.6575831708053654,0.23894041451431108,0.2005858792417178,0.13895388054708685
37,1.044920854449122,0.3410564189622144,0.34361535552351613,0.9858746550441723,0.2616725943696553
38,2.085552218042844,1.6379242308177884,1.7748100320859852,0.07627585323534054,0.7534804433488056
39,0.7097185540390613,1.2322088666396454,1.3213528260804306,0.18190471675736772,0.2878281727897157
40,3.8923949448078266,0.36611335071129075,0.5286087908080889,0.41272730519075274,1.4872142483088573
41,0.5070011569499919,0.4965618933006363,0.36146727036666193,0.5933207388724696,0.586126966863649
42,1.4707090910560585,0.19034076782792972,0.2737910912909054,1.4236660268592534,0.7734440412294923
43,4.390845584845954,0.663904504106528,0.7502005306309484,0.5261075554637303,0.540770462871009
44,1.370282690573861,0.4678538756796372,0.6452952129572832,1.3558293326707835,0.5114733568051708
45,1.7674923107609104,0.8206401380843933,0.9261490382665334,1.027768949833923,0.5090760366235524
46,2.1179059834318026,0.4100638408563926,0.2381474892314442,1.3627075680560004,0.5296877416208914
47,3.614488387885942,0.7812609260454032,0.6612531790995287,0.1888031422995453,0.4916153345643586
48,2.1129894627270915,0.441915541459197,0.3206606104518114,0.6037642186796752,0.6873781189033001
49,1.5661481700895217,0.5129977757106081,1.3814751347780425,0.22120302483622237,0.09725484627372023
50,1.4284873166232022,0.3493421296395466,0.713053825254245,0.40426916468478596,2.286669503467111
51,1.2606144458829454,0.5449721444794229,0.5540290318956411,1.1532395212313185,0.3109708694451854
52,0.6388120234059587,0.1268824419333904,0.5492084476225133,0.6466984768087004,0.8385472452108185
53,1.4838785078494223,1.2221135400366376,0.8832528985726543,0.8409736569084381,0.7422298115143062
54,3.3871355312929827,0.5396572177090698,0.7356817392014948,0.3512902079876579,1.253713752970859
55,2.189345347849873,0.18564199718399094,1.1770856936746672,0.8635680326079574,0.5429493450799642
56,2.273171586304267,0.20719030251093706,0.25640516882880915,0.7888982237750579,1.0011265884821638
57,2.113086484075046,0.2290456295262467,0.661081357031876,1.1768460191070573,1.0840754480313732
58,0.6492329196981467,0.45696303593953186,0.8223198570459016,0.0566049016106585,0.30309058529472116
59,1000.0,1000.0,1000.0,1000.0,1000.0
60,1.1138204649528676,0.5681431990381517,0.5192949490754943,1.047274982676332,0.9887402993032104
61,2.6476385419290875,0.38859725137848034,0.8692076564821712,0.6550251247895366,0.715746142204745
62,1.2374001614062158,0.31798238826912556,0.4706958244788949,1.129632011850154,0.793640843026821
63,0.8062719123840869,0.5999756984237565,0.9459919236842153,0.17361520205419456,0.27950078133522177
64,1.1565242983723432,0.6010998982664444,1.3696170559842102,0.2707329192617383,1.0513572473112718
65,2.738401780219603,1.412061143116931,1.2535641374728261,0.16058540882369765,0.21628050881533617
66,3.2052059707023357,0.3210930697331426,1.0662252938996748,1.1467987948676963,1.1234925249814804
67,1.9748409468886985,0.4455302619832672,0.5823310905587465,1.2846849532285316,0.8439455124439295
68,3.800174778826543,0.8790147336127981,0.5054561219111147,0.3709886330722384,0.40157611754775385
69,2.6447018682321435,0.3796488094919064,0.5115322640564195,1.0270616417100347,1.5761110256257724
70,1.3694081360494064,0.9520317986568151,1.0602042480394929,0.4207916619866001,0.3299329169256995
71,2.5273248543257143,0.5161899549555848,0.6912209129730741,0.5659692224347533,0.6166396945823139
72,1.6059488645092077,1.0861518444667237,1.1024755846956944,0.9078450805130888,0.7238853301692189
73,1.3947652213041821,0.2117349894388084,1.3626099524740425,0.40171383604104643,0.3236008293043683
74,1.1920557901375948,1.2586125524088407,1.7365666741284516,1.292577454132455,1.7380604759295024
75,1.7660460027573361,0.27612915874198696,1.05202159209149,0.5002341645695855,0.30985169088648856
76,1.9652341118348395,1.029843472506562,0.5232690060993224,1.3061518258688245,0.2401585606700365
77,2.2528312587055748,1.355591932306333,1.453624324429744,0.38242244364232564,0.6569235719289843
78,2.738401780219603,1.412061143116931,1.2535641374728261,0.16058540882369765,0.21628050881533617
79,0.6630017805871901,0.22780216308029022,0.3297755623971142,0.6774544784792634,0.5026575775053203
80,2.0960412037259535,1.4794667393494905,1.2424378307245674,1.830858592029899,1.6576651141108782
81,1.7498946347688276,0.7681576004124773,0.44690599331884107,0.23880487269846803,0.3406503066326477
82,2.2279522552561684,0.38560652617542673,1.4800259613992413,1.3959513888498498,1.3304479014905077
83,1.6748579785165068,0.5983233147879791,1.6452178558063562,0.26363817097922976,0.28065942745045797
84,5.166456809211161,0.09675538656820375,0.5230457812361975,0.9758906940929901,0.6877071417505977
85,1.9945958615574977,0.8270055622272671,1.0409838261596003,0.618839338730632,0.3035766995772331
86,1000.0,1000.0,1000.0,1000.0,1000.0
87,2.2645177482688155,0.1582976895857132,0.6161778528423121,1.040834376203319,0.9223643802757774
88,1.0046167091016822,0.8092671517731396,0.8646163953550825,0.2622622283222253,0.7412388882328171
89,1.2606144458829454,0.5449721444794229,0.5540290318956411,1.1532395212313185,0.3109708694451854
90,1.8644124555078083,0.4647442009001718,1.5426488541371086,0.42896095999458,0.370021699633321
91,1.596935723856899,1.4067667743462984,0.5802461501098477,0.5667449481772369,0.8556409262859774
92,3.2891917202787653,0.5061324815399921,0.16487457663564184,1.4322524254159559,0.9022329557216232
93,2.0150183143372273,0.6146383554150774,0.48770225999486844,0.5539702084121717,1.7650542340792954
94,1.018006385121699,0.5856196069735035,0.3881900666236901,0.8406879442689525,0.8362158174782267
95,4.018726061838128,0.6470206870736677,2.6818984288952477,0.4349743547591429,0.5720318511075849
96,1.4838785078494223,1.2221135400366376,0.8832528985726543,0.8409736569084381,0.7422298115143062
97,1.044920854449122,0.3410564189622144,0.34361535552351613,0.9858746550441723,0.2616725943696553
98,0.5626542156493556,0.750399910300632,1.0287882487993998,0.5240716202411367,0.5793004511883556
99,2.0852272237431317,0.08014188078833197,0.4330381995925422,0.4703993499413168,0.4910879548443457
100,2.128154436630565,1.3374975973707046,1.0798525232122436,1.5508214263514657,0.9771979653557551
101,1.8160025270437206,0.5835180575799914,0.6096045757177966,0.9997737867124556,0.4445777407899646
102,1.045948831404794,1.2568080946070939,0.2702172708724868,1.1059306302776886,1.0782158754358935
