listing_id,distance_to_closest_station
122881,0.5735669280056614
259374,1.7288950279847584
665422,1.3152564309450319
857699,0.7238853301692189
216061,0.370021699633321
625939,1.3304479014905077
816508,0.40060816971559593
483990,0.7263574533891516
904428,0.5024255727745687
755024,0.7422298115143062
397777,0.5706174172311359
336367,0.6589949411986342
789722,1.3304479014905077
548202,0.1784035776976268
747463,0.9354159473160131
105693,0.48388370713494566
751626,0.5423898068192496
346016,0.23648667753681496
929136,0.4116543568903019
284659,0.4312087686720097
675630,0.9040641497394813
783538,1.6959052811393718
865932,0.17845366219095618
755828,0.8390915934284437
304721,0.04094345561908406
927770,0.2513503749966011
211875,0.969396354856356
434664,0.18022170722785721
374057,0.6542704619648994
376033,0.4116543568903019
645643,2370.557627125421
147597,0.40299386101618945
241839,1.2134900708629086
423838,0.9771979653557551
478130,0.9771979653557551
536990,1.2481379167309066
562341,0.13895388054708685
951647,0.2616725943696553
266919,0.7534804433488056
568242,0.2878281727897157
133948,1.4872142483088573
653031,0.586126966863649
336889,0.7734440412294923
101294,0.540770462871009
534693,0.5114733568051708
145428,0.5090760366235524
528418,0.5296877416208914
315935,0.4916153345643586
732886,0.6873781189033001
478899,0.09725484627372023
644995,2.286669503467111
659519,0.3109708694451854
632651,0.8385472452108185
506452,0.7422298115143062
707312,1.253713752970859
398076,0.5429493450799642
546167,1.0011265884821638
210683,1.0840754480313732
589915,0.30309058529472116
627414,2370.557627125421
713387,0.9887402993032104
720007,0.715746142204745
169421,0.793640843026821
527968,0.27950078133522177
950446,1.0513572473112718
516648,0.21628050881533617
688864,1.1234925249814804
674664,0.8439455124439295
321526,0.40157611754775385
443596,1.5761110256257724
567087,0.3299329169256995
755683,0.6166396945823139
861474,0.7238853301692189
793671,0.3236008293043683
797442,1.7380604759295024
679570,0.30985169088648856
666812,0.2401585606700365
670219,0.6569235719289843
753775,0.21628050881533617
505503,0.5026575775053203
538912,1.6576651141108782
984579,0.3406503066326477
224313,1.3304479014905077
459816,0.28065942745045797
936638,0.6877071417505977
163049,0.3035766995772331
290007,9604.100712215979
234703,0.9223643802757774
354811,0.7412388882328171
407252,0.3109708694451854
971073,0.370021699633321
366130,0.8556409262859774
881285,0.9022329557216232
958830,1.7650542340792954
230223,0.8362158174782267
247732,0.5720318511075849
803807,0.7422298115143062
780006,0.2616725943696553
383425,0.5793004511883556
363779,0.4910879548443457
195458,0.9771979653557551
793778,0.4445777407899646
948988,1.0782158754358935
725724,0.6237597998699288
289777,1.3421317139270292
592664,0.5330912903212794
719599,0.6781487338396955
120595,2.072965650338057
802112,0.7507234977709579
232140,0.5114733568051708
623557,1.0092039114545892
713738,0.22466357533704032
928274,0.36402091340850296
182623,0.8287237220493657
380948,1.208110583972454
771100,0.3434059868545624
496924,0.22466357533704032
738955,0.40157611754775385
354317,0.24154986384504742
126122,1.1412412031204686
393241,2.1453949326555453
969890,1.6592765489310168
440648,1.2481379167309066
447531,0.3991644733567766
176095,1.2880177609131742
984774,0.9179074455598061
219320,1.2945085844801834
797081,0.42884199227577974
429465,1.489937999228665
358683,1.7859416900285905
217390,0.2616725943696553
571594,0.5649044303961347
121893,0.2948052214764922
940893,0.6826977623312288
767153,1.1502998078602287
123368,0.14870546302085158
472924,0.8649366619054341
269310,0.5841227029682979
192169,1.372963758928905
483294,0.4467808234585281
154619,1.2945085844801834
336512,1.679720630976199
231496,0.33696909518931945
313868,0.9274101650823191
398229,0.44263121763298907
855268,1.489937999228665
404611,0.6573594812238394
733366,0.540770462871009
122472,0.4708597966340489
100820,1.0523461371317635
950485,0.8502149711931968
933883,0.8187860464423217
868774,0.3991771798180785
774046,0.14006135628986122
901966,2.0625688906988477
110179,0.3851516560560121
906838,0.6131204798973429
775285,1.1760825767673198
423525,0.6635602386028426
393477,0.28303631003551927
570007,1.489937999228665
809269,0.4182196324806153
332016,1.7089030743888016
610083,1.4982828900473273
514965,0.9738028629704557
779492,0.859035833291297
684022,0.6218118811633162
740800,1.9009983079843926
465821,2.856093159102872
306635,1.1550483368508162
416591,0.7597008366027064
111677,1.6644602354436329
200752,1.3794636093493138
145704,1.38432629172597
362937,0.4030988968297876
245862,1.0101639272011493
902483,2.0857374322793425
756546,0.904012732372709
525107,0.11730057582915254
915949,0.3299329169256995
509990,0.9040641497394813
319684,1.6127827942366486
563836,0.8204455825039114
297761,0.26604936677944646
475668,0.3239928731926967
646701,0.8657841682029855
635469,2.737376243019738
413056,1.38432629172597
510133,0.6164733082807533
778326,0.3588038362775357
315467,1.9689773266653188
979139,0.7982050230491233
212589,0.6166396945823139
609520,0.8565581723961228
856631,0.3548022182799783
462198,1.0815084958167145
400558,0.19746017483936115
312102,1.1099440466842092
136613,0.4299087183301202
775000,0.789892755035463
197774,1.2005246018995157
884705,0.6569235719289843
379231,0.8616644463261811
870692,1.4482654220574638
474941,0.5770931513297651
751651,0.7294629908316825
858879,0.5573112967580113
315630,0.07419310245831419
897050,0.4552585633551962
444912,1.489937999228665
351655,2370.557627125421
257822,0.7851994321263621
166768,1.2096924644263556
986872,0.6311532266411254
120806,1.4482654220574638
372289,0.9959776868536803
520418,0.4182196324806153
148740,1.4475292423795072
686685,0.4420963333043461
284651,0.4182196324806153
515188,0.30550790287815166
721051,0.3548022182799783
794407,1.6370903598657387
959350,2370.557627125421
116929,0.7294629908316825
629192,0.8006515365900493
853867,0.8643980361418662
859605,0.590592763761915
693729,3.1399636270410554
790402,1.3612754611200266
684918,0.858620788917488
212892,0.8701061103421246
786929,0.6607825191189626
337815,0.17109967099028373
556491,0.8223472480166575
734954,0.5251934209200907
570841,0.793640843026821
536310,0.7507234977709579
514638,0.3662823889424521
951482,1.0076272782301237
666022,1.3612754611200266
556260,0.7688743734968853
742016,0.8701061103421246
425494,1.626391906624692
142470,0.36457275539031114
652136,0.6587041588704169
489325,0.21328023143654717
764304,0.48869851440470563
929189,0.24077557601085436
742571,0.7294629908316825
638371,0.6569235719289843
802295,0.8287237220493657
564527,0.17502283613046335
227598,1.45249600712458
421444,2.286669503467111
319821,0.42213069189861074
530048,0.6569235719289843
815719,0.1500074147987568
861524,0.7493354306617471
813569,1.8938300970817723
368146,0.3588038362775357
903275,0.4546454343229791
836236,0.8467326483214983
414541,0.374232659112074
863453,0.5609745633494596
892215,0.1500074147987568
600691,1.2257377391944677
609691,0.23620332386870063
685031,0.8786984822949562
667152,0.9771979653557551
272857,0.131100700147655
715759,0.11730057582915254
432322,0.30309058529472116
451748,0.9040641497394813
919147,0.6339911837997361
326513,0.35184018274961654
592583,0.40051534981841186
665195,0.6506060979718524
324971,1.5095862670275824
145867,0.40157611754775385
775260,0.44263121763298907
822459,0.612577391493338
755594,0.5668220103648317
469604,0.9354159473160131
438409,1.5337474734688419
209864,0.9354159473160131
377288,0.9048855343486097
308463,0.24077557601085436
420092,0.9438862023500375
224728,1.0980808540674054
668263,1.3612754611200266
385123,0.3588038362775357
357918,0.7849498302397698
564347,0.668550455532621
470195,1.2746732067283886
475582,0.9040641497394813
351335,0.27008653391145593
944019,0.5424925069557541
974868,0.5528374327268958
118457,1.1949419933716137
927172,2.1840933323533642
984705,0.8459993513657065
217842,0.8585671523778438
281369,0.36862383821367556
532222,3.012366721338094
457057,0.4182196324806153
412553,0.4552585633551962
876381,0.6340545463577839
497382,0.3073636838299941
503460,0.2878281727897157
107988,0.6836180638359625
839279,0.5459239149001331
572962,0.5738291875604389
975379,0.46841257331642566
177378,1.0606698872494478
391480,0.3236008293043683
371877,0.674023320925867
855355,0.27302762662285196
409887,2.737376243019738
555920,1.2945085844801834
306752,0.14006135628986122
138371,2.689461687164013
625196,0.5459239149001331
162168,0.11761898104189976
151997,0.7294629908316825
800546,0.5398118859053944
993340,1.0412352804522134
720182,0.2203409078005343
410119,1.1087531959188517
158998,0.42213069189861074
593148,1.9805014512387946
426699,2.856093159102872
187629,1.1950053844747022
451240,1.0754700814275644
934140,0.11054546816280664
437110,0.5497432517332088
335892,0.12304443682537752
916066,0.7238853301692189
134408,1.4656849030579122
713476,0.964052185421829
935256,0.9554238926697868
281875,0.2689936326408502
489795,0.26095578485084275
690166,0.9354159473160131
232299,0.23743465550689438
365585,0.4542160885578412
729999,0.27008653391145593
300084,0.5408140689589099
481106,0.20811853107576206
947332,0.13895388054708685
938700,0.793640843026821
583847,0.748420740118952
725504,0.3073636838299941
917559,0.5842761427293361
554664,1.156926466311573
882519,0.996483737987865
594369,0.6402948030258687
879265,0.6506060979718524
851350,0.5515489384672246
988059,0.2616725943696553
546590,0.22466357533704032
131405,0.4337806489420962
617385,0.38113120937341605
262034,0.2694464100863729
483130,0.9251068436489689
581808,0.5573112967580113
486079,0.6287743396021709
178146,0.5849611188346007
252616,0.8287237220493657
550204,0.5991613064789204
824753,0.4467808234585281
564124,1.472467859816928
430271,0.3548022182799783
383742,1.2945085844801834
664945,0.11903930642246727
590936,1.3567157692992866
755764,0.3073636838299941
633226,0.7238853301692189
706373,0.40157611754775385
192699,0.345726207768005
986118,0.3236008293043683
928141,0.8500120969829245
931334,0.28044371320688244
362515,0.637836935894322
321215,1.7415144232003283
757745,0.3444229833109893
194614,0.5573112967580113
479260,0.7294629908316825
483663,0.22466357533704032
617754,0.39922464578715827
533184,0.6930737619497455
673684,1.3304479014905077
759438,0.5906446606772802
359613,2.856093159102872
831952,0.8156527287313916
253662,1.9784851406329838
512650,1.253713752970859
975987,1.2560037990444817
670250,0.08685945404776581
973365,0.3828378375908014
509210,0.21628050881533617
873261,0.40060816971559593
931628,1.2945085844801834
579594,0.6582504412820122
235612,0.7294629908316825
590020,0.9354159473160131
301390,0.36862190204808243
106486,0.8438124360464523
657362,0.3463927459974117
319857,0.2616725943696553
392203,0.559117558526733
982912,0.11054546816280664
416807,1.0092039114545892
927196,0.09725484627372023
214494,2.275509969626597
635145,0.7597008366027064
287578,0.3853843956766188
245781,0.9492700656239291
259610,0.2616725943696553
677679,0.5177284540430483
828611,1.4918413508200052
540816,1.3612754611200266
430537,1.384429480063624
409534,0.9771979653557551
494617,0.18806849073659346
897771,0.5424925069557541
894392,0.7360734281253483
954531,0.5424925069557541
597966,0.5253025170698644
318385,2.7693373069343403
631664,0.40157611754775385
748877,0.9891445495817017
642728,1.2945085844801834
974062,1.0828309684762332
336778,1.4645835301055572
394372,1.0963092089019761
165771,0.6166396945823139
660319,0.24452884692382373
235623,1.6963347387258823
716540,0.7294629908316825
568205,1.4345886310383247
620516,0.8343957652129348
459538,1.2134900708629086
831942,0.5828142503147093
466572,0.40157611754775385
980950,0.40157611754775385
167884,0.8105685640999296
468453,0.4597485990868918
750055,1.4482654220574638
654274,1.2481379167309066
850193,0.5741581249380395
517282,1.253713752970859
646474,1.3612754611200266
866622,0.07604527626278652
281337,0.2616725943696553
554346,0.4182196324806153
517257,1.6550651702765224
203993,1.6242814190767445
738019,0.969396354856356
780022,0.131100700147655
494583,0.2424331549249754
741212,0.7238853301692189
765295,0.27950078133522177
297725,0.6506060979718524
162540,0.969396354856356
401013,0.4182196324806153
278208,0.370021699633321
663178,0.11730057582915254
324492,0.21723760001590306
649810,0.14006135628986122
234681,0.7422298115143062
552468,0.37913844910001404
871328,0.3938943317558044
923953,0.6976735004440894
204569,0.3236008293043683
686949,0.2004357266659326
685458,0.3980300742111316
925603,0.44565940977326024
764385,0.42213069189861074
578163,1.3612754611200266
943278,0.7238853301692189
334102,0.5926995852676533
511371,0.4718342449694789
484203,0.9354159473160131
869371,0.41229442336741157
336766,0.964052185421829
240866,0.3299329169256995
967097,0.7507234977709579
858410,0.863425368532893
461697,0.1500074147987568
327730,0.9354159473160131
798965,0.6358118208375146
739580,2.856093159102872
336954,0.5666574730359644
405235,0.11730057582915254
124596,0.7294629908316825
767158,1.5580943235844675
477685,0.4312087686720097
877379,0.8287237220493657
832258,2370.557627125421
316189,0.5424925069557541
127831,0.7294629908316825
309743,0.674465087300784
368025,0.27302762662285196
160713,1.772698361940218
816832,0.366010037935519
129510,0.9771979653557551
637057,0.7599262036940184
909519,1.7415144232003283
165790,0.7294629908316825
672584,0.4536669838129992
472394,0.7238853301692189
527581,0.3109708694451854
370115,0.21045504066237533
900686,1.3304479014905077
267934,1.2695745075116045
929547,0.4552585633551962
256413,0.3851516560560121
554351,0.9040641497394813
423978,0.5281470493437371
978468,0.715746142204745
553011,0.9771979653557551
920124,1.6070918420702927
906926,0.6587041588704169
426091,0.5515489384672246
873700,0.1612636767842372
168683,0.7238853301692189
516296,0.9771979653557551
692488,0.6569235719289843
877218,0.22466357533704032
116732,0.27950078133522177
371715,0.2616725943696553
190242,0.42213069189861074
398006,0.03348523909813679
467254,0.34726571276919904
161919,0.6506060979718524
443239,1.6550651702765224
277529,0.3343957423498797
733268,2.0675940030389923
580712,0.5094692383088597
905904,1.1234925249814804
210822,0.7422298115143062
211541,0.5429493450799642
710529,0.586126966863649
530250,0.6389408679276324
397110,0.7238853301692189
445131,0.5387894950757336
888740,0.6500053842376136
772315,0.14006135628986122
558649,1.4918413508200052
411314,0.2616725943696553
873258,0.40157611754775385
233436,0.7422298115143062
680417,0.1500074147987568
395189,0.59055656084905
309419,0.1500074147987568
443004,0.29160247650059123
730973,0.370021699633321
405730,1.3612754611200266
413392,0.4467808234585281
947939,2.286669503467111
198325,0.5179826508101387
154699,0.6569235719289843
627958,1.0412352804522134
707495,0.8909270765908421
509929,0.6143909111548257
622214,0.7294629908316825
618238,0.5951563454371992
491962,0.27950078133522177
147660,0.7250484093822495
835888,0.8256147261616609
248588,0.7422298115143062
